Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA25,MA75,RSI,MACD,Tomorrow,Target
2023-12-13 00:00:00+09:00,2480.850276230027,2489.66901434946,2454.858205983276,2481.778564453125,20383300,0.0,0.0,2582.665146484375,2492.940673828125,45.20067453006423,-8.683136899700457,2387.09326171875,0
2023-12-14 00:00:00+09:00,2418.6550625736745,2435.364251261575,2368.991640640191,2387.09326171875,43459500,0.0,0.0,2575.77724609375,2495.4488606770833,30.72439279908062,-20.427487746850602,2414.013671875,1
2023-12-15 00:00:00+09:00,2429.3304284933183,2435.828446452605,2406.123221495866,2414.013671875,32057100,0.0,0.0,2567.719697265625,2497.8079459635414,35.792121443263056,-27.249230635809454,2431.6513671875,1
2023-12-18 00:00:00+09:00,2404.731004657079,2431.6513671875,2387.093525757838,2431.6513671875,21229700,0.0,0.0,2560.906064453125,2500.463404947917,38.71777420394664,-30.876742523504618,2451.1455078125,1
2023-12-19 00:00:00+09:00,2432.1155957086726,2466.926410532747,2404.7310880470673,2451.1455078125,24989000,0.0,0.0,2554.352353515625,2503.072734375,35.88851882448729,-31.81223901118574,2454.39404296875,1
2023-12-20 00:00:00+09:00,2474.816383719625,2498.9518773342947,2445.1111608092615,2454.39404296875,34125400,0.0,0.0,2546.944609375,2505.0092154947915,36.78661267179922,-31.92354975168064,2355.531494140625,0
2023-12-21 00:00:00+09:00,2339.286449353448,2391.73473680919,2316.079242514624,2355.531494140625,47672400,0.0,0.0,2534.9696875,2505.57244140625,26.823504658727813,-39.531616434487205,2335.5732421875,0
2023-12-22 00:00:00+09:00,2339.286395195747,2366.6708986315703,2319.792341902449,2335.5732421875,38330200,0.0,0.0,2521.4909375,2504.914677734375,28.812108240330218,-46.63359279875431,2355.0673828125,1
2023-12-25 00:00:00+09:00,2343.9279233746797,2369.91999539626,2334.180896366587,2355.0673828125,19273800,0.0,0.0,2508.29068359375,2504.620895182292,31.973334641403397,-50.11156717132826,2358.78076171875,1
2023-12-26 00:00:00+09:00,2360.6373384694143,2362.029771032412,2339.750850024443,2358.78076171875,17223900,0.0,0.0,2499.41625,2503.6176204427084,23.06971846542308,-51.96921027619237,2397.768798828125,1
2023-12-27 00:00:00+09:00,2374.097445994166,2398.23294300134,2364.350418356653,2397.768798828125,26896000,0.0,0.0,2493.772265625,2503.3055729166667,30.43479530228774,-49.72273219705403,2372.704833984375,0
2023-12-28 00:00:00+09:00,2371.776545708168,2388.4857346798894,2356.923933288861,2372.704833984375,17822300,0.0,0.0,2487.3670703125,2503.07556640625,36.273451137543276,-49.39511367671321,2404.73095703125,1
2023-12-29 00:00:00+09:00,2387.5576226536864,2427.938165649579,2384.772757619487,2404.73095703125,26860500,0.0,0.0,2479.47662109375,2503.3705110677083,37.58103032630256,-46.021089276263865,2446.039794921875,1
2024-01-04 00:00:00+09:00,2418.1911445053074,2446.039794921875,2387.5576290470826,2446.039794921875,29812900,0.0,0.0,2474.4638671875,2503.457229817708,45.191332240715965,-39.558305855994604,2507.770751953125,1
2024-01-05 00:00:00+09:00,2453.9300324960527,2513.804625685383,2453.9300324960527,2507.770751953125,30515500,0.0,0.0,2472.477333984375,2503.74880859375,52.583036931721686,-29.120263706725837,2500.808837890625,0
2024-01-09 00:00:00+09:00,2520.302893419839,2521.2311817783734,2471.5677545968038,2500.808837890625,30486100,0.0,0.0,2468.448564453125,2503.4517578125,63.68718465602713,-21.165764600112198,2548.151611328125,1
2024-01-10 00:00:00+09:00,2491.526019965278,2554.6496300091076,2487.3487222417893,2548.151611328125,33701200,0.0,0.0,2466.610556640625,2502.8861555989583,65.38874557813983,-10.916173796203111,2640.052001953125,1
2024-01-11 00:00:00+09:00,2624.2711003943336,2661.866777637337,2624.2711003943336,2640.052001953125,49003100,0.0,0.0,2467.01900390625,2502.8297298177085,70.42766991569128,4.568893154342277,2633.553955078125,0
2024-01-12 00:00:00+09:00,2673.4703527053225,2676.255217656057,2618.237197849084,2633.553955078125,34169200,0.0,0.0,2469.5996484375,2503.6782747395832,68.3473363217071,16.130670090366493,2645.157470703125,1
2024-01-15 00:00:00+09:00,2649.334767989724,2650.263056275635,2627.055849127862,2645.157470703125,4866000,0.0,0.0,2473.164267578125,2504.8467936197917,68.87054510501923,25.930763560814285,2649.799072265625,1
2024-01-16 00:00:00+09:00,2649.3349280946204,2663.723397395765,2627.0560078863964,2649.799072265625,23810700,0.0,0.0,2474.185390625,2506.0404720052084,85.77878492477467,33.6836221358235,2651.655517578125,1
2024-01-17 00:00:00+09:00,2673.4702925345705,2710.6018243753283,2642.3726346179355,2651.655517578125,42925400,0.0,0.0,2476.4875390625,2507.589443359375,90.20071901387415,39.52201180165275,2721.27734375,1
2024-01-18 00:00:00+09:00,2673.4704929217123,2751.446715631929,2666.9724743625275,2721.27734375,45748100,0.0,0.0,2485.807568359375,2510.61759765625,91.30891217371381,49.19935470475457,2749.58984375,1
2024-01-19 00:00:00+09:00,2770.9404738668973,2770.9404738668973,2726.3826371011983,2749.58984375,38896900,0.0,0.0,2495.331806640625,2513.637626953125,91.76587477600553,58.47903817290353,2768.15576171875,1
2024-01-22 00:00:00+09:00,2752.3748603273284,2773.2613474630334,2744.484409631618,2768.15576171875,27665300,0.0,0.0,2506.489833984375,2517.0537272135416,91.39004732380164,66.56396341067511,2776.510009765625,1
2024-01-23 00:00:00+09:00,2782.0797389727777,2816.426402416886,2757.9442457417827,2776.510009765625,40894100,0.0,0.0,2518.279091796875,2520.93396484375,96.87504605356384,72.80613248208692,2747.269287109375,0
2024-01-24 00:00:00+09:00,2784.8649641250636,2801.574153909814,2740.3071246990626,2747.269287109375,28933300,0.0,0.0,2532.6861328125,2524.3067447916665,90.02179889676246,74.53453240778845,2751.446533203125,1
2024-01-25 00:00:00+09:00,2751.446533203125,2751.446533203125,2751.446533203125,2751.446533203125,28781400,0.0,0.0,2546.183447265625,2528.7501529947917,89.07374668124316,75.37250095036688,2685.07373046875,0
2024-01-26 00:00:00+09:00,2738.450304194577,2738.450304194577,2681.36057751391,2685.07373046875,33005600,0.0,0.0,2556.320341796875,2533.8866796875,72.41787841801548,69.87560249940452,2769.548095703125,1
2024-01-29 00:00:00+09:00,2718.956384218017,2779.2951226864943,2718.028095933886,2769.548095703125,39361500,0.0,0.0,2569.0564453125,2538.757099609375,78.41021363228569,71.51104370591975,2747.269287109375,0
2024-01-30 00:00:00+09:00,2738.4505480563125,2769.5482068223755,2720.813069950187,2747.269287109375,30914300,0.0,0.0,2580.771455078125,2543.55326171875,72.22799401719837,70.20026326108837,2784.865234375,1
2024-01-31 00:00:00+09:00,2729.1679296875,2784.865234375,2728.2396412760418,2784.865234375,28387200,0.0,0.0,2597.9448046875,2548.2008984375,68.39627059580278,71.37229865687686,2733.808837890625,0
2024-02-01 00:00:00+09:00,2729.631540854799,2747.7331613433785,2720.812802668055,2733.808837890625,29852200,0.0,0.0,2613.874228515625,2551.8397916666668,61.44064207832964,67.40444667288693,2739.8427734375,1
2024-02-02 00:00:00+09:00,2750.982232451984,2753.3029530800018,2727.3108820462053,2739.8427734375,24939800,0.0,0.0,2629.265244140625,2554.457565104167,60.94418348186848,64.00891231601054,2777.4384765625,1
2024-02-05 00:00:00+09:00,2780.687485475591,2791.362800475748,2746.8049639533547,2777.4384765625,29891100,0.0,0.0,2646.011552734375,2558.226416015625,63.708839603133775,63.618153000131315,2910.183837890625,1
2024-02-06 00:00:00+09:00,2784.400772488973,2922.2515858627394,2739.842933822705,2910.183837890625,80031600,0.0,0.0,2666.508154296875,2564.1055729166665,71.6731342306055,73.1761208978678,3026.2197265625,1
2024-02-07 00:00:00+09:00,2965.8809896831863,3122.761705569402,2961.2395483847777,3026.2197265625,90841000,0.0,0.0,2692.64875,2571.271959635417,73.71837914041089,89.08685045806033,3109.76611328125,1
2024-02-08 00:00:00+09:00,3091.200345440765,3164.535128410681,3047.5707910156248,3109.76611328125,65539300,0.0,0.0,2720.85015625,2579.7008203125,75.79786731763957,107.20180928094533,3084.7021484375,0
2024-02-09 00:00:00+09:00,3119.0488169575683,3128.331700341371,3059.6383633012338,3084.7021484375,38909900,0.0,0.0,2746.396650390625,2588.092548828125,72.46374300657743,118.17339457658909,3208.16455078125,1
2024-02-13 00:00:00+09:00,3124.6185989379883,3210.949415842692,3109.765985276964,3208.16455078125,50279000,0.0,0.0,2774.41240234375,2598.477001953125,76.33067642339674,135.27133005392807,3142.255859375,0
2024-02-14 00:00:00+09:00,3205.3794630492985,3215.5906342319054,3119.97694043113,3142.255859375,40613000,0.0,0.0,2800.070283203125,2608.0693131510416,73.06227247625941,141.8680019292574,3139.47119140625,0
2024-02-15 00:00:00+09:00,3170.1047068753232,3171.032995222871,3110.694252632272,3139.47119140625,31611400,0.0,0.0,2823.72306640625,2617.779208984375,72.69268627832287,145.19746479330206,3169.17626953125,1
2024-02-16 00:00:00+09:00,3193.3117654327766,3205.37951338354,3152.467080060962,3169.17626953125,39276000,0.0,0.0,2844.888037109375,2627.359143880208,79.58021974481055,148.52094403424962,3184.02880859375,1
2024-02-19 00:00:00+09:00,3169.1761960755284,3201.6662859591383,3157.1084484044736,3184.02880859375,18623200,0.0,0.0,2866.90703125,2637.7002766927085,77.68129175111324,150.61706132918835,3169.17626953125,0
2024-02-20 00:00:00+09:00,3202.5946484718256,3223.9452794616377,3127.4032958555304,3169.17626953125,32113800,0.0,0.0,2887.867783203125,2647.298779296875,78.45955870607095,149.35807760928128,3183.100830078125,1
2024-02-21 00:00:00+09:00,3156.1804672690655,3189.5988486872084,3152.4673137781606,3183.100830078125,27204700,0.0,0.0,2909.199853515625,2657.88126953125,77.74897513200204,147.78038355846684,3268.5029296875,1
2024-02-22 00:00:00+09:00,3202.5944639085133,3276.8575239411743,3197.0247344060635,3268.5029296875,45277100,0.0,0.0,2933.87375,2669.4044205729165,85.55554365017133,151.6728204107817,3309.347412109375,1
2024-02-26 00:00:00+09:00,3295.423089197274,3348.3355162632583,3269.4310197613518,3309.347412109375,36879000,0.0,0.0,2957.396552734375,2679.9621484375,86.19467400772649,156.25219974595893,3325.12890625,1
2024-02-27 00:00:00+09:00,3341.8380967336684,3344.6229618142797,3310.2762924867393,3325.12890625,26141000,0.0,0.0,2980.418115234375,2690.13619140625,85.80096467620278,159.31828895377475,3313.989013671875,0
2024-02-28 00:00:00+09:00,3330.698201976103,3340.909372606465,3287.0686547372857,3313.989013671875,21824800,0.0,0.0,3002.2514453125,2699.0972623697917,81.38521944791907,159.0162548394328,3361.33203125,1
2024-02-29 00:00:00+09:00,3304.706443316763,3368.758337864195,3286.140676781276,3361.33203125,42143900,0.0,0.0,3025.644326171875,2708.8628548177085,79.15988630231857,160.74408694969134,3416.100830078125,1
2024-03-01 00:00:00+09:00,3337.1963272094727,3424.455424499512,3328.841732788086,3416.100830078125,29522200,0.0,0.0,3052.397587890625,2720.2869889322915,78.0611494106865,164.63494763275366,3399.391845703125,0
2024-03-04 00:00:00+09:00,3429.09707209922,3438.3799553479994,3375.2563492562977,3399.391845703125,33112100,0.0,0.0,3078.315400390625,2730.739514973958,79.27459045248386,164.4742571116958,3461.587158203125,1
2024-03-05 00:00:00+09:00,3402.1767055013283,3473.6549064081773,3379.8977857381547,3461.587158203125,31082800,0.0,0.0,3109.3759375,2742.20078125,76.60816225042487,167.43542664855022,3498.71875,1
2024-03-06 00:00:00+09:00,3461.5872164367206,3501.503615017246,3425.383971212523,3498.71875,31920900,0.0,0.0,3138.542763671875,2753.983854166667,89.83403666951493,170.80938080787428,3397.535400390625,0
2024-03-07 00:00:00+09:00,3526.5674825366077,3537.7069428657574,3378.9696331753753,3397.535400390625,44389400,0.0,0.0,3164.553408203125,2764.08982421875,73.6394519028418,163.43468083977677,3351.120849609375,0
2024-03-08 00:00:00+09:00,3382.6826526250866,3402.1767074289082,3337.1965247495023,3351.120849609375,39889700,0.0,0.0,3187.2036328125,2773.3727083333333,66.17160921231311,152.09171016518485,3247.152587890625,0
2024-03-11 00:00:00+09:00,3249.0091645560856,3276.857814537995,3196.096729590458,3247.152587890625,34641400,0.0,0.0,3207.7373828125,2781.0341829427084,54.843314182740485,133.17780059001507,3225.8017578125,0
2024-03-12 00:00:00+09:00,3194.239956441097,3225.8017578125,3154.323560589029,3225.8017578125,40384800,0.0,0.0,3227.1757421875,2788.243889973958,54.30182075011165,115.13832148815754,3197.02490234375,0
2024-03-13 00:00:00+09:00,3254.578776892331,3282.427425867451,3160.8216586760946,3197.02490234375,32358800,0.0,0.0,3243.95919921875,2796.462333984375,51.03446324465918,97.3971279783691,3197.953125,1
2024-03-14 00:00:00+09:00,3202.594566400581,3214.66231404209,3170.1044765965166,3197.953125,21846100,0.0,0.0,3255.469970703125,2805.2501302083333,44.006326945270175,82.46143970144249,3237.86962890625,1
2024-03-15 00:00:00+09:00,3186.8137717990703,3257.3636834380827,3178.4591769997132,3237.86962890625,33847800,0.0,0.0,3263.935966796875,2814.650595703125,43.91789902199605,73.00417011451009,3311.204345703125,1
2024-03-18 00:00:00+09:00,3262.933354400472,3319.558940351661,3252.7221831633724,3311.204345703125,26489600,0.0,0.0,3271.99349609375,2824.1067578125,48.92084588578052,70.61271689372734,3411.45947265625,1
2024-03-19 00:00:00+09:00,3317.7023551764455,3411.45947265625,3303.7780307982566,3411.45947265625,33925900,0.0,0.0,3285.0637890625,2835.3081022135416,56.63718020544654,75.93190487237553,3526.5673828125,1
2024-03-21 00:00:00+09:00,3527.495671147012,3554.416032847871,3505.2167511187154,3526.5673828125,45118200,0.0,0.0,3297.79990234375,2848.2298795572915,60.30092902628792,88.41641174313236,3594.332275390625,1
2024-03-22 00:00:00+09:00,3554.4158787372685,3611.041464687379,3537.7066894405148,3594.332275390625,38840700,0.0,0.0,3315.882958984375,2861.4672688802084,60.93394664257522,102.59585866623001,3555.34423828125,0
2024-03-25 00:00:00+09:00,3573.910004538593,3607.328383801811,3548.8462200911795,3555.34423828125,28829300,0.0,0.0,3332.517880859375,2874.2838346354165,59.312634798858305,109.42577782170247,3573.909912109375,1
2024-03-26 00:00:00+09:00,3554.415858043324,3583.192794997971,3517.2843264889407,3573.909912109375,30536000,0.0,0.0,3348.7072265625,2886.8714225260414,57.076014937218154,115.01085542739384,3576.695068359375,1
2024-03-27 00:00:00+09:00,3597.1174123780374,3611.9700262097917,3570.1970498079822,3576.695068359375,35165500,0.0,0.0,3364.413876953125,2900.306852213542,55.134479240782994,118.29814021575157,3574.81640625,0
2024-03-28 00:00:00+09:00,3605.811924223266,3619.900796029296,3552.274211360352,3574.81640625,34646300,45.0,0.0,3380.639482421875,2913.8905110677083,63.429658905753826,119.37565631794496,3568.24169921875,0
2024-03-29 00:00:00+09:00,3572.9379899521255,3600.1764762057037,3561.666892192024,3568.24169921875,12094300,0.0,0.0,3396.0451171875,2926.476787109375,67.50422485977165,118.3349801795107,3417.960205078125,0
2024-04-01 00:00:00+09:00,3570.1200163511826,3591.72295251958,3396.357268909728,3417.960205078125,38828100,0.0,0.0,3402.023408203125,2937.4615657552085,62.81360576112995,104.18283956077812,3412.32470703125,0
2024-04-02 00:00:00+09:00,3461.1661286568005,3479.951290820474,3396.3573191921278,3412.32470703125,31273800,0.0,0.0,3406.1425,2949.78220703125,64.33042597490294,91.45815644357754,3400.114501953125,0
2024-04-03 00:00:00+09:00,3412.3248578993657,3433.927795342714,3378.5115645097762,3400.114501953125,30222400,0.0,0.0,3409.141923828125,2961.630615234375,66.01080224636836,79.47238494985777,3444.259521484375,1
2024-04-04 00:00:00+09:00,3447.077295840648,3511.8861060349273,3430.17064970301,3444.259521484375,33637800,0.0,0.0,3414.352744140625,2974.3646744791668,68.17910710250688,72.69769073747739,3399.17529296875,0
2024-04-05 00:00:00+09:00,3386.025678682604,3411.3856490915996,3351.2731266406463,3399.17529296875,26966800,0.0,0.0,3415.866474609375,2986.596630859375,61.815337470707895,62.96495947386438,3473.37646484375,1
2024-04-08 00:00:00+09:00,3442.380947445198,3475.2549810497226,3420.7780110765107,3473.37646484375,23272600,0.0,0.0,3418.1575,3001.0804069010414,61.863744742411654,60.54122643456503,3546.638671875,1
2024-04-09 00:00:00+09:00,3512.825379452463,3546.638671875,3490.283184504105,3546.638671875,22518400,0.0,0.0,3424.047373046875,3016.1820735677084,60.29568286944925,63.796634679716135,3512.8251953125,0
2024-04-10 00:00:00+09:00,3522.2177760486297,3531.610356784759,3495.9185499874666,3512.8251953125,17062700,0.0,0.0,3426.09689453125,3030.597724609375,48.80542279645837,62.92277195633642,3551.3349609375,1
2024-04-11 00:00:00+09:00,3495.918731713667,3564.48457465163,3494.979473591229,3551.3349609375,23458700,0.0,0.0,3428.20154296875,3045.2669173177082,46.062050371374745,64.59305451007913,3538.18505859375,0
2024-04-12 00:00:00+09:00,3581.3909287013453,3583.26944479298,3526.9139620439423,3538.18505859375,21094100,0.0,0.0,3433.827529296875,3059.717464192708,48.350387125302426,64.11658289768548,3538.18505859375,0
2024-04-15 00:00:00+09:00,3494.9791884861543,3538.18505859375,3461.1658988367317,3538.18505859375,21091500,0.0,0.0,3441.31009765625,3075.4861783854167,46.43842371486166,63.01260553734119,3427.35302734375,0
2024-04-16 00:00:00+09:00,3514.704036262075,3525.035876026608,3409.50712229592,3427.35302734375,29226300,0.0,0.0,3448.518115234375,3090.0432421875,37.75038218415089,52.58827774393603,3378.51123046875,0
2024-04-17 00:00:00+09:00,3462.105197527888,3466.8014878121094,3353.1512629339554,3378.51123046875,24105100,0.0,0.0,3454.626494140625,3103.68916015625,35.05005589035228,39.925563406886795,3383.20751953125,1
2024-04-18 00:00:00+09:00,3350.333487553573,3413.263777339412,3342.8194231015323,3383.20751953125,20201900,0.0,0.0,3462.073798828125,3117.34818359375,35.86798433712474,29.924273760861524,3308.067138671875,0
2024-04-19 00:00:00+09:00,3334.3663663501297,3352.212270846088,3243.2583276076048,3308.067138671875,35457300,0.0,0.0,3466.478359375,3129.4854947916665,40.518645401609795,15.753386851407868,3303.370849609375,0
2024-04-22 00:00:00+09:00,3324.9737866412247,3390.7218558685936,3288.342719500262,3303.370849609375,26643700,0.0,0.0,3469.098408203125,3141.894375,40.584419009441426,4.096681842543603,3297.7353515625,0
2024-04-23 00:00:00+09:00,3373.815261410567,3375.6937777031117,3279.889446783324,3297.7353515625,21861900,0.0,0.0,3468.5596484375,3153.8011002604167,41.05089961565466,-5.532305228688074,3398.23583984375,1
2024-04-24 00:00:00+09:00,3335.30554651331,3400.114356062569,3311.8240937780715,3398.23583984375,29269700,0.0,0.0,3468.030703125,3166.4970475260416,46.33781403750208,-4.996207513027457,3284.585693359375,0
2024-04-25 00:00:00+09:00,3343.7589557790607,3385.086313659476,3284.585693359375,3284.585693359375,27833100,0.0,0.0,3458.351435546875,3176.854580078125,41.77896695991029,-13.585356169719944,3296.796142578125,1
2024-04-26 00:00:00+09:00,3289.2820772958953,3333.427210828993,3257.347299846421,3296.796142578125,30255300,0.0,0.0,3446.449990234375,3187.467744140625,36.0946957156683,-19.185874645870626,3417.02099609375,1
2024-04-30 00:00:00+09:00,3359.7262515193356,3418.8995123093046,3340.001831256013,3417.02099609375,35459100,0.0,0.0,3440.917060546875,3199.052669270833,40.495863330216096,-13.764519319051487,3386.025390625,0
2024-05-01 00:00:00+09:00,3381.3291002080446,3436.745327128121,3358.7869062066575,3386.025390625,27076000,0.0,0.0,3433.4016796875,3208.9989811197916,40.663901757524464,-11.832741256037025,3363.4833984375,0
2024-05-02 00:00:00+09:00,3363.4833984375,3401.992982167167,3342.8197193630444,3363.4833984375,20164900,0.0,0.0,3424.873212890625,3218.7313736979168,35.83568779311092,-11.98261496176383,3380.389892578125,1
2024-05-07 00:00:00+09:00,3428.292055546028,3428.292055546028,3345.6373429739597,3380.389892578125,25496600,0.0,0.0,3417.09615234375,3228.53447265625,38.169012073546156,-10.614817510755074,3361.604736328125,0
2024-05-08 00:00:00+09:00,3331.5484771600613,3450.834255733314,3243.258215853874,3361.604736328125,68295000,0.0,0.0,3408.830673828125,3238.02521484375,37.12328459831801,-10.920745369142878,3313.702392578125,0
2024-05-09 00:00:00+09:00,3376.6326817795803,3376.6326817795803,3262.0431999500647,3313.702392578125,40742400,0.0,0.0,3404.660361328125,3246.852506510417,40.87477403199836,-14.857248225350759,3216.958984375,0
2024-05-10 00:00:00+09:00,3291.160374087591,3324.97366560219,3180.3279185675183,3216.958984375,50941700,0.0,0.0,3396.845732421875,3253.4615950520833,37.95517707610549,-25.48951077781294,3161.542724609375,0
2024-05-13 00:00:00+09:00,3209.4448871034565,3225.4122746014837,3147.4538532875863,3161.542724609375,30544300,0.0,0.0,3387.302861328125,3258.954300130208,34.635406530797084,-37.94982167236458,3183.145751953125,1
2024-05-14 00:00:00+09:00,3146.514685465615,3225.4123671310213,3145.5754273505504,3183.145751953125,31178100,0.0,0.0,3376.858310546875,3264.4875,40.64696467519059,-45.556378763025805,3200.99169921875,1
2024-05-15 00:00:00+09:00,3201.9309573464548,3247.0153474762965,3198.173924835635,3200.99169921875,23592600,0.0,0.0,3368.930966796875,3270.147255859375,42.482752340350466,-49.57316290624976,3148.39306640625,0
2024-05-16 00:00:00+09:00,3198.1737443655375,3200.0522605149445,3117.397549941033,3148.39306640625,29023000,0.0,0.0,3355.931630859375,3275.495572916667,39.74191536031232,-56.351181353659285,3227.291015625,1
2024-05-17 00:00:00+09:00,3162.482203029504,3229.169531932116,3149.332588879693,3227.291015625,22329600,0.0,0.0,3343.157724609375,3281.840166015625,37.89894977560372,-54.72556332653676,3237.62255859375,1
2024-05-20 00:00:00+09:00,3229.1692359864555,3266.739558685542,3209.4448165694353,3237.62255859375,23715900,0.0,0.0,3332.149619140625,3289.2074837239584,46.10589970537304,-52.00410925243523,3228.22998046875,0
2024-05-21 00:00:00+09:00,3256.4077225153205,3267.6788193339485,3213.201851377246,3228.22998046875,16456200,0.0,0.0,3319.225419921875,3295.3232421875,44.28792191220085,-50.02854186037848,3182.206298828125,0
